Commune,Niveau,Détails
Les Bois d'Anjou (49250),Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Cerqueux (49360),Crise,zone : ARGENTON (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
Les Cerqueux (49360),Crise,zone : MOINE (eaux superficielles)<br>arrêté valable du 20/08/2022 au 31/10/2022
Les Cerqueux (49360),Vigilance,zone : Sèvre-Nantaise (eaux souterraines)<br>arrêté valable du 20/08/2022 au 31/10/2022
"Les Garennes sur Loire (49610, 49320)",Crise,zone : AUBANCE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Les Garennes sur Loire (49610, 49320)",Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Les Garennes sur Loire (49610, 49320)",Alerte,zone : Aubance-Thouet-Ouère 49 (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Les Garennes sur Loire (49610, 49320)",Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Les Garennes sur Loire (49610, 49320)",Alerte renforcée,zone : Sud-Loire (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Hauts-d'Anjou (49330),Vigilance,zone : SARTHE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Hauts-d'Anjou (49330),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Ponts-de-Cé (49130),Alerte renforcée,zone : AUTHION (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Ponts-de-Cé (49130),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Ponts-de-Cé (49130),Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Ponts-de-Cé (49130),Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Rairies (49430),Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Rairies (49430),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Les Ulmes (49700),Crise,zone : THOUET (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
"Loire-Authion (49140, 49800, 49630, 49250)",Alerte renforcée,zone : AUTHION (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Loire-Authion (49140, 49800, 49630, 49250)",Crise,zone : COUASNON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Loire-Authion (49140, 49800, 49630, 49250)",Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Loire-Authion (49140, 49800, 49630, 49250)",Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Loire-Authion (49140, 49800, 49630, 49250)",Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Loire-Authion (49140, 49800, 49630, 49250)",Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Loire-Authion (49140, 49800, 49630, 49250)",Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Loiré (49440),Crise,zone : ERDRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Loiré (49440),Alerte renforcée,zone : OUDON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Loiré (49440),Crise,zone : Erdre (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Loiré (49440),Vigilance,zone : Oudon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Longuenée-en-Anjou (49220, 49770)",Crise,zone : BRIONNEAU (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Longuenée-en-Anjou (49220, 49770)",Alerte,zone : MAYENNE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Longuenée-en-Anjou (49220, 49770)",Alerte renforcée,zone : Mayenne (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Longuenée-en-Anjou (49220, 49770)",Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Longué-Jumelles (49160),Alerte renforcée,zone : AUTHION (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Longué-Jumelles (49160),Vigilance,zone : LATHAN (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Longué-Jumelles (49160),Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Longué-Jumelles (49160),Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Louresse-Rochemenier (49700),Crise,zone : LAYON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Louresse-Rochemenier (49700),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Louresse-Rochemenier (49700),Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Louresse-Rochemenier (49700),Alerte renforcée,zone : Sud-Loire (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Lys-Haut-Layon (49560, 49310, 49540)",Crise,zone : ARGENTON (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
"Lys-Haut-Layon (49560, 49310, 49540)",Crise,zone : LAYON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Lys-Haut-Layon (49560, 49310, 49540)",Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Marcé (49140),Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Marcé (49140),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Mauges-sur-Loire (49410, 49110, 49290, 49570, 49620)",Crise,zone : DIVATTE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Mauges-sur-Loire (49410, 49110, 49290, 49570, 49620)",Alerte renforcée,zone : EVRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Mauges-sur-Loire (49410, 49110, 49290, 49570, 49620)",Crise,zone : LAYON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Mauges-sur-Loire (49410, 49110, 49290, 49570, 49620)",Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Mauges-sur-Loire (49410, 49110, 49290, 49570, 49620)",Crise,zone : THAU (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Mauges-sur-Loire (49410, 49110, 49290, 49570, 49620)",Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Maulévrier (49360),Crise,zone : MOINE (eaux superficielles)<br>arrêté valable du 20/08/2022 au 31/10/2022
Maulévrier (49360),Vigilance,zone : Sèvre-Nantaise (eaux souterraines)<br>arrêté valable du 20/08/2022 au 31/10/2022
Mazières-en-Mauges (49280),Alerte renforcée,zone : EVRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mazières-en-Mauges (49280),Crise,zone : MOINE (eaux superficielles)<br>arrêté valable du 20/08/2022 au 31/10/2022
Mazières-en-Mauges (49280),Vigilance,zone : Sèvre-Nantaise (eaux souterraines)<br>arrêté valable du 20/08/2022 au 31/10/2022
"Mazé-Milon (49630, 49140)",Alerte renforcée,zone : AUTHION (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Mazé-Milon (49630, 49140)",Crise,zone : COUASNON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Mazé-Milon (49630, 49140)",Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Mazé-Milon (49630, 49140)",Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Miré (49330),Vigilance,zone : SARTHE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Miré (49330),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montigné-lès-Rairies (49430),Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montigné-lès-Rairies (49430),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montilliers (49310),Crise,zone : LAYON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montilliers (49310),Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-Bellay (49260),Crise,zone : THOUET (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
Montreuil-Juigné (49460),Crise,zone : BRIONNEAU (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-Juigné (49460),Alerte,zone : MAYENNE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-Juigné (49460),Alerte renforcée,zone : Mayenne (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-Juigné (49460),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-sur-Loir (49140),Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-sur-Loir (49140),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-sur-Maine (49220),Alerte,zone : MAYENNE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-sur-Maine (49220),Alerte renforcée,zone : OUDON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-sur-Maine (49220),Alerte renforcée,zone : Mayenne (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montreuil-sur-Maine (49220),Vigilance,zone : Oudon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Montrevault-sur-Èvre (49110, 49600, 49270)",Crise,zone : DIVATTE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Montrevault-sur-Èvre (49110, 49600, 49270)",Alerte renforcée,zone : EVRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Montrevault-sur-Èvre (49110, 49600, 49270)",Crise,zone : LAYON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Montrevault-sur-Èvre (49110, 49600, 49270)",Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Montrevault-sur-Èvre (49110, 49600, 49270)",Crise,zone : SANGUEZE (eaux superficielles)<br>arrêté valable du 20/08/2022 au 31/10/2022
"Montrevault-sur-Èvre (49110, 49600, 49270)",Vigilance,zone : Sèvre-Nantaise (eaux souterraines)<br>arrêté valable du 20/08/2022 au 31/10/2022
Montsoreau (49730),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montsoreau (49730),Alerte,zone : Aubance-Thouet-Ouère 49 (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Montsoreau (49730),Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Morannes sur Sarthe-Daumeray (49640),Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Morannes sur Sarthe-Daumeray (49640),Vigilance,zone : SARTHE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Morannes sur Sarthe-Daumeray (49640),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mouliherne (49390),Vigilance,zone : LATHAN (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mouliherne (49390),Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mouliherne (49390),Vigilance,zone : Authion supérieur (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mozé-sur-Louet (49610),Crise,zone : AUBANCE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mozé-sur-Louet (49610),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mozé-sur-Louet (49610),Alerte,zone : Aubance-Thouet-Ouère 49 (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mozé-sur-Louet (49610),Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mûrs-Erigné (49610),Crise,zone : AUBANCE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mûrs-Erigné (49610),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Mûrs-Erigné (49610),Alerte,zone : Aubance-Thouet-Ouère 49 (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Neuillé (49680),Alerte renforcée,zone : AUTHION (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Neuillé (49680),Vigilance,zone : LATHAN (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Neuillé (49680),Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Neuillé (49680),Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Neuillé (49680),Vigilance,zone : Authion supérieur (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Noyant-Villages (49490, 49390)",Crise,zone : COUASNON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Noyant-Villages (49490, 49390)",Vigilance,zone : LATHAN (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Noyant-Villages (49490, 49390)",Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Noyant-Villages (49490, 49390)",Vigilance,zone : Authion supérieur (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Noyant-Villages (49490, 49390)",Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Nuaillé (49340),Alerte renforcée,zone : EVRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Nuaillé (49340),Crise,zone : MOINE (eaux superficielles)<br>arrêté valable du 20/08/2022 au 31/10/2022
Nuaillé (49340),Vigilance,zone : Sèvre-Nantaise (eaux souterraines)<br>arrêté valable du 20/08/2022 au 31/10/2022
"Ombrée d'Anjou (49420, 49520)",Alerte renforcée,zone : OUDON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Ombrée d'Anjou (49420, 49520)",Vigilance,zone : Oudon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Orée d'Anjou (49270, 49530)",Crise,zone : DIVATTE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Orée d'Anjou (49270, 49530)",Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Parnay (49730),Crise,zone : THOUET (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
Parnay (49730),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Parnay (49730),Alerte,zone : Aubance-Thouet-Ouère 49 (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Parnay (49730),Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Passavant-sur-Layon (49560),Crise,zone : LAYON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Passavant-sur-Layon (49560),Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Rives-du-Loir-en-Anjou (49140),Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Rives-du-Loir-en-Anjou (49140),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Rochefort-sur-Loire (49190),Crise,zone : LAYON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Rochefort-sur-Loire (49190),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Rochefort-sur-Loire (49190),Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Rou-Marson (49400),Crise,zone : THOUET (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
Saint-Augustin-des-Bois (49170),Crise,zone : ROMME (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Augustin-des-Bois (49170),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Barthélemy-d'Anjou (49124),Alerte renforcée,zone : AUTHION (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Barthélemy-d'Anjou (49124),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Barthélemy-d'Anjou (49124),Vigilance,zone : SARTHE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Barthélemy-d'Anjou (49124),Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Barthélemy-d'Anjou (49124),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Barthélemy-d'Anjou (49124),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Christophe-du-Bois (49280),Crise,zone : MOINE (eaux superficielles)<br>arrêté valable du 20/08/2022 au 31/10/2022
Saint-Christophe-du-Bois (49280),Crise,zone : SEVRE NANTAISE (eaux superficielles)<br>arrêté valable du 20/08/2022 au 31/10/2022
Saint-Christophe-du-Bois (49280),Vigilance,zone : Sèvre-Nantaise (eaux souterraines)<br>arrêté valable du 20/08/2022 au 31/10/2022
Saint-Clément-de-la-Place (49370),Crise,zone : BRIONNEAU (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Clément-de-la-Place (49370),Crise,zone : ROMME (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Clément-de-la-Place (49370),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Clément-des-Levées (49350),Alerte renforcée,zone : AUTHION (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Clément-des-Levées (49350),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Clément-des-Levées (49350),Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Georges-sur-Loire (49170),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Georges-sur-Loire (49170),Crise,zone : ROMME (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Georges-sur-Loire (49170),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Germain-des-Prés (49170),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Germain-des-Prés (49170),Crise,zone : ROMME (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Germain-des-Prés (49170),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Jean-de-la-Croix (49130),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Jean-de-la-Croix (49130),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Just-sur-Dive (49260),Crise,zone : THOUET (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
Saint-Lambert-la-Potherie (49070),Crise,zone : BRIONNEAU (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Lambert-la-Potherie (49070),Crise,zone : ROMME (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Lambert-la-Potherie (49070),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Saint-Léger-de-Linières (49070, 49170)",Crise,zone : BRIONNEAU (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Saint-Léger-de-Linières (49070, 49170)",Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Saint-Léger-de-Linières (49070, 49170)",Crise,zone : ROMME (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Saint-Léger-de-Linières (49070, 49170)",Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Léger-sous-Cholet (49280),Alerte renforcée,zone : EVRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Macaire-du-Bois (49260),Crise,zone : ARGENTON (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
Saint-Macaire-du-Bois (49260),Crise,zone : LAYON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Macaire-du-Bois (49260),Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Martin-du-Fouilloux (49170),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Martin-du-Fouilloux (49170),Crise,zone : ROMME (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Martin-du-Fouilloux (49170),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Melaine-sur-Aubance (49610),Crise,zone : AUBANCE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Melaine-sur-Aubance (49610),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Melaine-sur-Aubance (49610),Alerte,zone : Aubance-Thouet-Ouère 49 (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Paul-du-Bois (49310),Crise,zone : ARGENTON (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
Saint-Paul-du-Bois (49310),Crise,zone : LAYON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Paul-du-Bois (49310),Crise,zone : Layon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Philbert-du-Peuple (49160),Vigilance,zone : LATHAN (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Philbert-du-Peuple (49160),Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Sigismond (49123),Crise,zone : ROMME (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saint-Sigismond (49123),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sainte-Gemmes-sur-Loire (49130),Alerte renforcée,zone : AUTHION (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sainte-Gemmes-sur-Loire (49130),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sainte-Gemmes-sur-Loire (49130),Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sainte-Gemmes-sur-Loire (49130),Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sainte-Gemmes-sur-Loire (49130),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sarrigné (49800),Crise,zone : COUASNON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sarrigné (49800),Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sarrigné (49800),Alerte,zone : Authion moyen (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sarrigné (49800),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saumur (49400),Crise,zone : THOUET (eaux superficielles)<br>arrêté valable du 28/07/2022 au 31/10/2022
Saumur (49400),Alerte renforcée,zone : AUTHION (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saumur (49400),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saumur (49400),Alerte,zone : Aubance-Thouet-Ouère 49 (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saumur (49400),Alerte renforcée,zone : Authion alluvions (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Saumur (49400),Alerte renforcée,zone : Sud-Loire (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Savennières (49170),Alerte,zone : LOIRE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Savennières (49170),Crise,zone : ROMME (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Savennières (49170),Crise,zone : Romme Brionneau (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sceaux-d'Anjou (49330),Alerte,zone : MAYENNE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sceaux-d'Anjou (49330),Vigilance,zone : SARTHE (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sceaux-d'Anjou (49330),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sceaux-d'Anjou (49330),Alerte renforcée,zone : Mayenne (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Segré-en-Anjou Bleu (49500, 49520)",Alerte renforcée,zone : OUDON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
"Segré-en-Anjou Bleu (49500, 49520)",Vigilance,zone : Oudon (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Seiches-sur-le-Loir (49140),Vigilance,zone : LOIR (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
Seiches-sur-le-Loir (49140),Alerte renforcée,zone : Loir-Sarthe aval (eaux souterraines)<br>arrêté valable du 21/09/2022 au 31/10/2022
Sermaise (49140),Crise,zone : COUASNON (eaux superficielles)<br>arrêté valable du 21/09/2022 au 31/10/2022
